Entidad,Municipio,Homicidios,Hombre,Mujer,No Identificado,Fecha
Sonora,Guaymas,1.0,1.0,0.0,0.0,2019-11-18
Sonora,Hermosillo,1.0,1.0,0.0,0.0,2019-11-18
Tabasco,Centro,2.0,2.0,0.0,0.0,2019-11-18
Tabasco,Macuspana,1.0,1.0,0.0,0.0,2019-11-18
Tamaulipas,Reynosa,1.0,1.0,0.0,0.0,2019-11-18
Veracruz,Tihuatlán,1.0,0.0,0.0,1.0,2019-11-18
Veracruz,Tlapacoyan,1.0,1.0,0.0,0.0,2019-11-18
Baja California,Tijuana,13.0,6.0,1.0,6.0,2019-11-19
Campeche,Candelaria,2.0,2.0,0.0,0.0,2019-11-19
Chihuahua,Bocoyna,2.0,2.0,0.0,0.0,2019-11-19
Chihuahua,Candelaria,1.0,1.0,0.0,0.0,2019-11-19
Chihuahua,Chihuahua,2.0,2.0,0.0,0.0,2019-11-19
Chihuahua,Juárez,2.0,2.0,0.0,0.0,2019-11-19
Ciudad de México,Gustavo A. Madero,1.0,1.0,0.0,0.0,2019-11-19
Colima,Colima,1.0,1.0,0.0,0.0,2019-11-19
Ciudad de México,Muna,0.0,0.0,0.0,0.0,2019-11-19
Guanajuato,Celaya,2.0,1.0,1.0,0.0,2019-11-19
Guanajuato,Irapuato,3.0,3.0,0.0,0.0,2019-11-19
Guanajuato,León,1.0,1.0,0.0,0.0,2019-11-19
Guanajuato,Pénjamo,1.0,1.0,0.0,0.0,2019-11-19
Guanajuato,San Francisco Del Rincón,1.0,1.0,0.0,0.0,2019-11-19
Guanajuato,Valle De Santiago,3.0,3.0,0.0,0.0,2019-11-19
Guerrero,Acapulco De Juárez,1.0,1.0,0.0,0.0,2019-11-19
Guerrero,Chilpancingo De Los Bravo,2.0,2.0,0.0,0.0,2019-11-19
Guerrero,Juárez,1.0,1.0,0.0,0.0,2019-11-19
Hidalgo,Progreso De Obregón,1.0,1.0,0.0,0.0,2019-11-19
Hidalgo,Tulancingo De Bravo,1.0,1.0,0.0,0.0,2019-11-19
Jalisco,Tlajomulco De Zúñiga,1.0,1.0,0.0,0.0,2019-11-19
Jalisco,Tonalá,1.0,1.0,0.0,0.0,2019-11-19
Michoacán,Jacona,4.0,0.0,0.0,4.0,2019-11-19
Michoacán,Jiquilpan,1.0,1.0,0.0,0.0,2019-11-19
Michoacán,Uruapan,2.0,2.0,0.0,0.0,2019-11-19
Michoacán,Zamora,1.0,1.0,0.0,0.0,2019-11-19
Morelos,Cuernavaca,1.0,1.0,0.0,0.0,2019-11-19
Morelos,Xochitepec,1.0,0.0,0.0,1.0,2019-11-19
Estado de México,Huehuetoca,1.0,1.0,0.0,0.0,2019-11-19
Estado de México,Nezahualcóyotl,1.0,1.0,0.0,0.0,2019-11-19
Estado de México,Valle De Chalco Solidaridad,1.0,1.0,0.0,0.0,2019-11-19
Estado de México,Villa Victoria,1.0,1.0,0.0,0.0,2019-11-19
Nuevo León,Guadalupe,2.0,2.0,0.0,0.0,2019-11-19
Nuevo León,Monterrey,4.0,0.0,0.0,4.0,2019-11-19
Oaxaca,San Pedro Pochutla,1.0,1.0,0.0,0.0,2019-11-19
Oaxaca,Santa Cruz Xoxocotlán,1.0,1.0,0.0,0.0,2019-11-19
Quintana Roo,Benito Juárez,1.0,1.0,0.0,0.0,2019-11-19
San Luis Potosí,Soledad De Graciano Sánchez,1.0,1.0,0.0,0.0,2019-11-19
Sonora,Cajeme,1.0,1.0,0.0,0.0,2019-11-19
Tabasco,Huimanguillo,2.0,1.0,1.0,0.0,2019-11-19
Veracruz,Martínez De La Torre,1.0,1.0,0.0,0.0,2019-11-19
Veracruz,Oluta,1.0,1.0,0.0,0.0,2019-11-19
Veracruz,Papantla,1.0,1.0,0.0,0.0,2019-11-19
Veracruz,Yanga,1.0,1.0,0.0,0.0,2019-11-19
Zacatecas,Pinos,4.0,4.0,0.0,0.0,2019-11-19
Baja California,Tijuana,2.0,0.0,2.0,0.0,2019-11-20
Chiapas,Comitán De Domínguez,1.0,1.0,0.0,0.0,2019-11-20
Chiapas,Palenque,1.0,1.0,0.0,0.0,2019-11-20
Chiapas,Tuxtla Gutiérrez,1.0,1.0,0.0,0.0,2019-11-20
Chihuahua,Cuauhtémoc,1.0,1.0,0.0,0.0,2019-11-20
Chihuahua,Juárez,5.0,4.0,1.0,0.0,2019-11-20
Ciudad de México,Coyoacán,1.0,1.0,0.0,0.0,2019-11-20
